#,Date-Time (EST/EDT),"Temperature , °C"
618,09/08/2024 01:15:00,10.51
619,09/08/2024 01:30:00,9.91
620,09/08/2024 01:45:00,9.69
621,09/08/2024 02:00:00,9.48
622,09/08/2024 02:15:00,9.18
623,09/08/2024 02:30:00,8.88
624,09/08/2024 02:45:00,8.79
625,09/08/2024 03:00:00,8.58
626,09/08/2024 03:15:00,8.41
627,09/08/2024 03:30:00,8.15
628,09/08/2024 03:45:00,7.89
629,09/08/2024 04:00:00,7.72
630,09/08/2024 04:15:00,7.72
631,09/08/2024 04:30:00,7.72
632,09/08/2024 04:45:00,7.42
633,09/08/2024 05:00:00,7.50
634,09/08/2024 05:15:00,7.42
635,09/08/2024 05:30:00,7.12
636,09/08/2024 05:45:00,7.12
637,09/08/2024 06:00:00,6.90
638,09/08/2024 06:15:00,6.60
639,09/08/2024 06:30:00,6.73
640,09/08/2024 06:45:00,7.16
641,09/08/2024 07:00:00,7.42
642,09/08/2024 07:15:00,7.98
643,09/08/2024 07:30:00,8.41
644,09/08/2024 07:45:00,9.18
645,09/08/2024 08:00:00,10.21
646,09/08/2024 08:15:00,10.98
647,09/08/2024 08:30:00,11.97
648,09/08/2024 08:45:00,12.52
649,09/08/2024 09:00:00,12.95
650,09/08/2024 09:15:00,13.43
651,09/08/2024 09:30:00,13.64
652,09/08/2024 09:45:00,13.90
653,09/08/2024 10:00:00,14.07
654,09/08/2024 10:15:00,14.33
655,09/08/2024 10:30:00,15.06
656,09/08/2024 10:45:00,15.48
657,09/08/2024 11:00:00,15.91
658,09/08/2024 11:15:00,16.43
659,09/08/2024 11:30:00,16.86
660,09/08/2024 11:45:00,16.99
661,09/08/2024 12:00:00,17.16
662,09/08/2024 12:15:00,17.24
663,09/08/2024 12:30:00,17.41
664,09/08/2024 12:45:00,17.59
665,09/08/2024 13:00:00,17.72
666,09/08/2024 13:15:00,17.46
667,09/08/2024 13:30:00,16.90
668,09/08/2024 13:45:00,16.60
669,09/08/2024 14:00:00,16.17
670,09/08/2024 14:15:00,16.34
671,09/08/2024 14:30:00,16.13
672,09/08/2024 14:45:00,16.43
673,09/08/2024 15:00:00,16.39
674,09/08/2024 15:15:00,16.00
675,09/08/2024 15:30:00,15.96
676,09/08/2024 15:45:00,15.91
677,09/08/2024 16:00:00,15.83
678,09/08/2024 16:15:00,15.61
679,09/08/2024 16:30:00,15.36
680,09/08/2024 16:45:00,15.10
681,09/08/2024 17:00:00,15.10
682,09/08/2024 17:15:00,14.71
683,09/08/2024 17:30:00,14.45
684,09/08/2024 17:45:00,14.28
685,09/08/2024 18:00:00,13.94
686,09/08/2024 18:15:00,13.64
687,09/08/2024 18:30:00,13.38
688,09/08/2024 18:45:00,13.21
689,09/08/2024 19:00:00,12.87
690,09/08/2024 19:15:00,12.31
691,09/08/2024 19:30:00,11.49
692,09/08/2024 19:45:00,10.85
693,09/08/2024 20:00:00,10.51
694,09/08/2024 20:15:00,10.08
695,09/08/2024 20:30:00,9.65
696,09/08/2024 20:45:00,9.22
697,09/08/2024 21:00:00,9.05
698,09/08/2024 21:15:00,8.62
699,09/08/2024 21:30:00,8.45
700,09/08/2024 21:45:00,8.41
701,09/08/2024 22:00:00,8.28
702,09/08/2024 22:15:00,7.98
703,09/08/2024 22:30:00,7.93
704,09/08/2024 22:45:00,7.81
705,09/08/2024 23:00:00,7.50
706,09/08/2024 23:15:00,7.42
707,09/08/2024 23:30:00,7.33
708,09/08/2024 23:45:00,7.33
709,09/09/2024 00:00:00,7.25
710,09/09/2024 00:15:00,7.12
711,09/09/2024 00:30:00,7.16
712,09/09/2024 00:45:00,7.12
713,09/09/2024 01:00:00,6.90
714,09/09/2024 01:15:00,6.69
715,09/09/2024 01:30:00,6.48
716,09/09/2024 01:45:00,6.60
717,09/09/2024 02:00:00,6.78
718,09/09/2024 02:15:00,6.86
719,09/09/2024 02:30:00,6.90
720,09/09/2024 02:45:00,6.60
721,09/09/2024 03:00:00,6.60
722,09/09/2024 03:15:00,6.60
723,09/09/2024 03:30:00,6.52
724,09/09/2024 03:45:00,6.22
725,09/09/2024 04:00:00,6.48
726,09/09/2024 04:15:00,6.60
727,09/09/2024 04:30:00,6.48
728,09/09/2024 04:45:00,6.39
